company,rank,revenue,sector,city,state
Cenveo,989,1921,Media,Stamford,CT
Hospitality Properties Trust,988,1922,Financials,Newton,MA
Delta Tucker Holdings,987,1923,Aerospace & Defense,McLean,VA
Schnitzer Steel Industries,986,1924,Materials,Portland,OR
Primoris Services,985,1929,Engineering & Construction,Dallas,TX
Nuance Communications,984,1931,Technology,Burlington,MA
Adams Resources &amp; Energy,983,1944,Energy,Houston,TX
Century Aluminum,982,1950,Materials,Chicago,IL
WPX Energy,981,1958,Energy,Tulsa,OK
Spire,980,1976,Energy,St. Louis,MO
Allison Transmission Holdings,979,1986,Motor Vehicles & Parts,Indianaoplis,IN
Providence Service,978,1987,Health Care,Tucson,AZ
Hill-Rom Holdings,977,1988,Health Care,Chicago,IL
First Republic Bank,976,1989,Financials,San Francisco,CA
Super Micro Computer,975,1991,Technology,San Jose,CA
Roadrunner Transportation Systems,974,1995,Transportation,Cudahy,WI
99 Cents Only Stores,973,1999,Retailing,Commerce,CA
Genesee &amp; Wyoming,972,2000,Transportation,Darien,CT
VeriFone Systems,971,2001,Technology,San Jose,CA
Rackspace Hosting,970,2001,Technology,San Antonio,TX
Tribune Media,969,2011,Media,Chicago,IL
American Greetings,968,2011,Media,Cleveland,OH
Griffon,967,2016,Household Products,New York,NY
QEP Resources,966,2019,Energy,Denver,CO
Bio-Rad Laboratories,965,2019,Health Care,Hercules,CA
IDEX,964,2021,Industrials,Lake Forest,IL
Dycom Industries,963,2022,Engineering & Construction,Palm Beach Gardens,FL
Ferrellgas Partners,962,2024,Energy,Overland Park,KS
Wabash National,961,2028,Motor Vehicles & Parts,Lafayette,IN
PharMerica,960,2029,Health Care,Louisville,KY
Stewart Information Services,959,2034,Financials,Houston,TX
Woodward,958,2038,Aerospace & Defense,Fort Collins,CO
Tower International,957,2042,Motor Vehicles & Parts,Livonia,MI
Waters,956,2042,Technology,Milford,MA
Whiting Petroleum,955,2051,Energy,Denver,CO
Alliance One International,954,2066,"Food, Beverages & Tobacco",Morrisville,NC
Par Pacific Holdings,953,2066,Energy,Houston,TX
Verisk Analytics,952,2068,Business Services,Jersey City,NJ
On Assignment,951,2077,Business Services,Calabasas,CA
Vista Outdoor,950,2083,Household Products,Clearfield,UT
H.B. Fuller,949,2084,Chemicals,St. Paul,MN
NuStar Energy,948,2084,Energy,San Antonio,TX
Rexnord,947,2084,Industrials,Milwaukee,WI
Engility Holdings,946,2086,Technology,Chantilly,VA
Werner Enterprises,945,2094,Transportation,Omaha,NE
TTM Technologies,944,2096,Technology,Costa Mesa,CA
Maximus,943,2100,Technology,Reston,VA
Mueller Industries,942,2100,Industrials,Memphis,TN
Cheesecake Factory,941,2101,"Hotels, Restaurants & Leisure",Calabasas Hills,CA
Restoration Hardware,940,2109,Retailing,Corte Madera,CA
Waste Connections,939,2117,Business Services,The Woodlands,TX
Popular,938,2123,Financials,Hato Rey,PR
hhgregg,937,2129,Retailing,Indianapolis,IN
Selective Insurance Group,936,2132,Financials,Branchville,NJ
VCA,935,2134,Health Care,Los Angeles,CA
NewMarket,934,2141,Chemicals,Richmond,VA
Spirit Airlines,933,2142,Transportation,Miramar,FL
Herman Miller,932,2142,Household Products,Zeeland,MI
Microchip Technology,931,2147,Technology,Chandler,AZ
Kirby,930,2148,Transportation,Houston,TX
Hovnanian Enterprises,929,2149,Engineering & Construction,Red Bank,NJ
Fred's,928,2151,Food and Drug Stores,Memphis,TN
Gartner,927,2163,Technology,Stamford,CT
Symetra Financial,926,2179,Financials,Bellevue,WA
Knights of Columbus,925,2180,Financials,New Haven,CT
Magellan Midstream Partners,924,2189,Energy,Tulsa,OK
OneMain Holdings,923,2192,Financials,Evansville,IN
Outerwall,922,2195,Retailing,Bellevue,WA
OGE Energy,921,2197,Energy,Oklahoma City,OK
Prologis,920,2197,Financials,San Francisco,CA
Akamai Technologies,919,2197,Technology,Cambridge,MA
Boyd Gaming,918,2199,"Hotels, Restaurants & Leisure",Las Vegas,NV
Guess,917,2204,Apparel,Los Angeles,CA
Zions Bancorp.,916,2211,Financials,Salt Lake City,UT
Domino's Pizza,915,2217,"Hotels, Restaurants & Leisure",Ann Arbor,MI
Twitter,914,2218,Technology,San Francisco,CA
Sinclair Broadcast Group,913,2219,Media,Hunt Valley,MD
Illumina,912,2220,Technology,San Diego,CA
Carpenter Technology,911,2227,Materials,Wyomissing,PA
Amica Mutual Insurance,910,2231,Financials,Lincoln,RI
Synopsys,909,2242,Technology,Mountain View,CA
Genesis Energy,908,2247,Energy,Houston,TX
Nu Skin Enterprises,907,2247,Household Products,Provo,UT
Wayfair,906,2250,Technology,Boston,MA
PerkinElmer,905,2263,Technology,Waltham,MA
Brocade Communications Systems,904,2264,Technology,San Jose,CA
Curtiss-Wright,903,2264,Aerospace & Defense,Charlotte,NC
Universal,902,2272,"Food, Beverages & Tobacco",Richmond,VA
Alliance Holdings,901,2273,Energy,Tulsa,OK
Tupperware Brands,900,2284,Household Products,Orlando,FL
Sears Hometown &amp; Outlet Stores,899,2288,Retailing,Hoffman Estates,IL
MPM Holdings,898,2289,Chemicals,Waterford,NY
Penn Mutual Life Insurance,897,2290,Financials,Horsham,PA
Trimble,896,2290,Technology,Sunnyvale,CA
Pinnacle Entertainment,895,2292,"Hotels, Restaurants & Leisure",Las Vegas,NV
Party City Holdco,894,2295,Retailing,Elmsford,NY
Teledyne Technologies,893,2298,Technology,Thousand Oaks,CA
Tetra Tech,892,2299,Engineering & Construction,Pasadena,CA
Vishay Intertechnology,891,2301,Technology,Malvern,PA
HNI,890,2304,Household Products,Muscatine,IA
Coca-Cola Bottling,889,2307,"Food, Beverages & Tobacco",Charlotte,NC
Maxim Integrated Products,888,2307,Technology,San Jose,CA
Belden,887,2309,Industrials,St. Louis,MO
IHS Markit,886,2314,Business Services,Englewood,CO
AptarGroup,885,2317,Materials,Crystal Lake,IL
Hawaiian Holdings,884,2318,Transportation,Honolulu,HI
inVentiv Health,883,2321,Health Care,Burlington,MA
Columbia Sportswear,882,2326,Apparel,Portland,OR
Parexel International,881,2330,Health Care,Waltham,MA
Nationstar Mortgage Holdings,880,2339,Financials,Coppell,TX
EQT,879,2340,Energy,Pittsburgh,PA
Kemper,878,2341,Financials,Chicago,IL
G-III Apparel Group,877,2344,Apparel,New York,NY
Express,876,2350,Retailing,Columbus,OH
Pool,875,2363,Wholesalers,Covington,LA
Granite Construction,874,2371,Engineering & Construction,Watsonville,CA
Donaldson,873,2371,Industrials,Minneapolis,MN
Stifel Financial,872,2377,Financials,St. Louis,MO
Xilinx,871,2377,Technology,San Jose,CA
Public Storage,870,2382,Business Services,Glendale,CA
West,869,2383,Business Services,Omaha,NE
Intuitive Surgical,868,2384,Health Care,Sunnyvale,CA
SPX FLOW,867,2389,Industrials,Charlotte,NC
Toro,866,2391,Industrials,Bloomington,MN
A. Schulman,865,2392,Chemicals,Fairlawn,OH
Robert Half International,503,5095,Business Services,Menlo Park,CA
Leidos Holdings,504,5086,Technology,Reston,VA
Harris,505,5083,Technology,Melbourne,FL
Hanover Insurance Group,506,5034,Financials,Worcester,MA
Pepco Holdings,507,5023,Energy,Washington,DC
Nvidia,508,5010,Technology,Santa Clara,CA
Alleghany,509,5000,Financials,New York,NY
M&amp;T Bank Corp.,510,4996,Financials,Buffalo,NY
Rush Enterprises,511,4980,Retailing,New Braunfels,TX
Williams-Sonoma,512,4976,Retailing,San Francisco,CA
Yahoo,513,4968,Technology,Sunnyvale,CA
Sonoco Products,514,4964,Materials,Hartsville,SC
Brookdale Senior Living,515,4961,Health Care,Brentwood,TN
Tutor Perini,516,4921,Engineering & Construction,Sylmar,CA
Michaels Cos.,517,4913,Retailing,Irving,TX
Berry Plastics Group,518,4881,Materials,Evansville,IN
Juniper Networks,519,4858,Technology,Sunnyvale,CA
Northern Trust,520,4857,Financials,Chicago,IL
YRC Worldwide,521,4832,Transportation,Overland Park,KS
Pioneer Natural Resources,522,4826,Energy,Irving,TX
Ascena Retail Group,523,4803,Retailing,Mahwah,NJ
Adobe Systems,524,4796,Technology,San Jose,CA
Liberty Media,525,4795,Media,Englewood,CO
American Tower,526,4772,Telecommunications,Boston,MA
Zoetis,527,4765,Health Care,Florham Park,NJ
Polaris Industries,528,4719,Transportation,Medina,MN
Intercontinental Exchange,529,4682,Financials,Atlanta,GA
Quad/Graphics,530,4678,Media,Sussex,WI
AmTrust Financial Services,531,4664,Financials,New York,NY
Activision Blizzard,532,4664,Technology,Santa Monica,CA
Fortune Brands Home &amp; Security,533,4658,Household Products,Deerfield,IL
Caesars Entertainment,534,4654,"Hotels, Restaurants & Leisure",Las Vegas,NV
Post Holdings,535,4648,"Food, Beverages & Tobacco",St. Louis,MO
Blackstone Group,536,4647,Financials,New York,NY
Magellan Health,537,4597,Health Care,Scottsdale,AZ
RPM International,538,4595,Chemicals,Medina,OH
Flowserve,539,4561,Industrials,Irving,TX
KeyCorp,540,4542,Financials,Cleveland,OH
MRC Global,541,4529,Energy,Houston,TX
Keurig Green Mountain,542,4520,"Food, Beverages & Tobacco",Waterbury,VT
Electronic Arts,543,4515,Technology,Redwood City,CA
General Cable,544,4515,Industrials,Highland Heights,KY
Cintas,545,4508,Business Services,Cincinnati,OH
Chipotle Mexican Grill,546,4501,"Hotels, Restaurants & Leisure",Denver,CO
Levi Strauss,547,4495,Apparel,San Francisco,CA
Talen Energy,548,4481,Energy,Allentown,PA
Westlake Chemical,549,4463,Chemicals,Houston,TX
Hasbro,550,4448,Household Products,Pawtucket,RI
Securian Financial Group,551,4434,Financials,St. Paul,MN
Intuit,552,4428,Technology,Mountain View,CA
Cerner,553,4425,Health Care,North Kansas City,MO
Coty,554,4395,Household Products,New York,NY
Valspar,555,4393,Chemicals,Minneapolis,MN
SCANA,556,4380,Energy,Cayce,SC
Bloomin' Brands,557,4378,"Hotels, Restaurants & Leisure",Tampa,FL
MDU Resources Group,558,4376,Energy,Bismarck,ND
Patterson,559,4375,Health Care,St. Paul,MN
Orbital ATK,560,4369,Aerospace & Defense,Dulles,VA
FM Global,561,4343,Financials,Johnston,RI
Hyatt Hotels,562,4328,"Hotels, Restaurants & Leisure",Chicago,IL
CA,563,4324,Technology,New York,NY
VWR,564,4319,Wholesalers,Radnor,PA
Science Applications International,565,4315,Technology,McLean,VA
CF Industries Holdings,566,4308,Chemicals,Deerfield,IL
McCormick,567,4296,"Food, Beverages & Tobacco",Sparks,MD
LPL Financial Holdings,568,4275,Financials,Boston,MA
Alon USA Energy,569,4260,Energy,Dallas,TX
Swift Transportation,570,4229,Transportation,Phoenix,AZ
Calumet Specialty Products Partners,571,4213,Energy,Indianapolis,IN
MasTec,572,4208,Engineering & Construction,Coral Gables,FL
T. Rowe Price,573,4201,Financials,Baltimore,MD
Andersons,574,4199,"Food, Beverages & Tobacco",Maumee,OH
Coach,575,4192,Apparel,New York,NY
Toll Brothers,576,4171,Engineering & Construction,Horsham,PA
Graphic Packaging Holding,577,4160,Materials,Atlanta,GA
Brunswick,578,4143,Transportation,Lake Forest,IL
Atmos Energy,579,4142,Energy,Dallas,TX
Hexion,580,4140,Chemicals,Columbus,OH
Watsco,581,4113,Wholesalers,Miami,FL
Tiffany,582,4105,Retailing,New York,NY
Regeneron Pharmaceuticals,583,4104,Health Care,Tarrytown,NY
Avaya,584,4081,Technology,Santa Clara,CA
Wynn Resorts,585,4076,"Hotels, Restaurants & Leisure",Las Vegas,NV
Bemis,586,4071,Materials,Neenah,WI
Mead Johnson Nutrition,587,4071,"Food, Beverages & Tobacco",Glenview,IL
Tesla Motors,588,4046,Motor Vehicles & Parts,Palo Alto,CA
Agilent Technologies,589,4038,Technology,Santa Clara,CA
Torchmark,590,4027,Financials,McKinney,TX
Thor Industries,591,4007,Motor Vehicles & Parts,Elkhart,IN
Cabela's,592,3998,Retailing,Sidney,NE
Advanced Micro Devices,593,3991,Technology,Sunnyvale,CA
Ametek,594,3974,Technology,Berwyn,PA
Smart &amp; Final Stores,595,3971,Food and Drug Stores,Commerce,CA
Colfax,596,3967,Industrials,Annapolis Junction,MD
Under Armour,597,3963,Apparel,Baltimore,MD
Antero Resources,598,3955,Energy,Denver,CO
Nexeo Solutions Holdings,599,3949,Wholesalers,The Woodlands,TX
AGL Resources,600,3941,Energy,Atlanta,GA
Leggett &amp; Platt,601,3937,Household Products,Carthage,MO
Ulta Salon Cosmetics &amp; Fragrance,602,3924,Retailing,Bolingbrook,IL
CIT Group,603,3906,Financials,New York,NY
American Axle &amp; Manufacturing,604,3903,Motor Vehicles & Parts,Detroit,MI
Triumph Group,605,3889,Aerospace & Defense,Berwyn,PA
Dynegy,606,3870,Energy,Houston,TX
Fastenal,607,3869,Retailing,Winona,MN
WhiteWave Foods,608,3866,"Food, Beverages & Tobacco",Denver,CO
Welltower,609,3860,Financials,Toledo,OH
Sally Beauty Holdings,610,3834,Retailing,Denton,TX
CNO Financial Group,611,3812,Financials,Carmel,IN
CommScope Holding,612,3808,Technology,Hickory,NC
Axiall,613,3787,Chemicals,Atlanta,GA
Ingles Markets,614,3779,Food and Drug Stores,Black Mountain,NC
Flowers Foods,615,3779,"Food, Beverages & Tobacco",Thomasville,GA
USG,616,3776,Materials,Chicago,IL
Silgan Holdings,617,3764,Materials,Stamford,CT
Select Medical Holdings,618,3743,Health Care,Mechanicsburg,PA
Crown Castle International,619,3729,Telecommunications,Houston,TX
Allegheny Technologies,620,3720,Materials,Pittsburgh,PA
HSN,621,3691,Retailing,St. Petersburg,FL
Xylem,622,3653,Industrials,Rye Brook,NY
Zebra Technologies,623,3652,Industrials,Lincolnshire,IL
Albemarle,624,3651,Chemicals,Baton Rouge,LA
Resolute Forest Products,625,3645,Materials,Catawba,SC
Towers Watson,626,3645,Business Services,Arlington,VA
Boise Cascade,627,3633,Wholesalers,Boise,ID
Greif,628,3617,Materials,Delaware,OH
Team Health Holdings,629,3597,Health Care,Knoxville,TN
Snap-on,630,3593,Industrials,Kenosha,WI
Sprouts Farmers Market,631,3593,Food and Drug Stores,Phoenix,AZ
Roper Technologies,632,3582,Technology,Sarasota,FL
First Solar,633,3579,Energy,Tempe,AZ
Pitney Bowes,634,3578,Technology,Stamford,CT
ADT,635,3574,Business Services,Boca Raton,FL
Molson Coors Brewing,636,3568,"Food, Beverages & Tobacco",Denver,CO
Builders FirstSource,637,3564,Materials,Dallas,TX
Lexmark International,638,3551,Technology,Lexington,KY
Carlisle,639,3543,Materials,Charlotte,NC
CalAtlantic Group,640,3540,Engineering & Construction,Irvine,CA
Martin Marietta Materials,641,3540,Materials,Raleigh,NC
Hub Group,642,3526,Transportation,Oak Brook,IL
American Eagle Outfitters,643,3522,Retailing,Pittsburgh,PA
Abercrombie &amp; Fitch,644,3519,Retailing,New Albany,OH
Regal Beloit,645,3510,Industrials,Beloit,WI
Country Financial,646,3506,Financials,Bloomington,IL
Meritor,647,3506,Motor Vehicles & Parts,Troy,MI
Tailored Brands,648,3496,Retailing,Houston,TX
ON Semiconductor,649,3496,Technology,Phoenix,AZ
Pinnacle West Capital,650,3495,Energy,Phoenix,AZ
Ventas,651,3486,Financials,Chicago,IL
Moody's,652,3485,Business Services,New York,NY
Sprague Resources,653,3482,Wholesalers,Portsmouth,NH
FMC,654,3471,Chemicals,Philadelphia,PA
Lennox International,655,3467,Industrials,Richardson,TX
Buckeye Partners,656,3453,Energy,Houston,TX
Urban Outfitters,657,3445,Retailing,Philadelphia,PA
Manitowoc,658,3436,Industrials,Manitowoc,WI
Analog Devices,659,3435,Technology,Norwood,MA
Vulcan Materials,660,3422,Materials,Birmingham,AL
C.R. Bard,661,3416,Health Care,Murray Hill,NJ
Murphy Oil,662,3415,Energy,El Dorado,AR
Nasdaq,663,3403,Financials,New York,NY
Darling Ingredients,664,3397,"Food, Beverages & Tobacco",Irving,TX
Church &amp; Dwight,665,3395,Household Products,Ewing,NJ
Hubbell,666,3390,Industrials,Shelton,CT
Worthington Industries,667,3384,Materials,Columbus,OH
PolyOne,668,3378,Chemicals,Avon Lake,OH
Diplomat Pharmacy,669,3367,Food and Drug Stores,Flint,MI
Cooper-Standard Holdings,670,3343,Motor Vehicles & Parts,Novi,MI
CME Group,671,3327,Financials,Chicago,IL
Landstar System,672,3321,Transportation,Jacksonville,FL
CACI International,673,3314,Technology,Arlington,VA
Westinghouse Air Brake Technologies,674,3308,Industrials,Wilmerding,PA
Rent-A-Center,675,3278,Retailing,Plano,TX
Citrix Systems,676,3276,Technology,Fort Lauderdale,FL
Clean Harbors,677,3275,Business Services,Norwell,MA
Mettler-Toledo International,864,2395,Technology,Columbus,OH
TRI Pointe Group,863,2401,Engineering & Construction,Irvine,CA
California Resources,862,2403,Energy,Los Angeles,CA
General Growth Properties,861,2404,Financials,Chicago,IL
Cliffs Natural Resources,860,2418,Energy,Cleveland,OH
Enable Midstream Partners,859,2418,Energy,Oklahoma City,OK
Kansas City Southern,858,2419,Transportation,Kansas City,MO
Armstrong World Industries,857,2420,Materials,Lancaster,PA
Edgewell Personal Care,856,2421,Household Products,Chesterfield,MO
Vectren,855,2435,Energy,Evansville,IN
Ciena,854,2446,Technology,Hanover,MD
Skyworks Solutions,678,3258,Technology,Woburn,MA
Westar Energy,853,2459,Energy,Topeka,KS
Medical Mutual of Ohio,852,2462,Financials,Cleveland,OH
Alliant Energy,679,3254,Energy,Madison,WI
Southwest Gas,851,2464,Energy,Las Vegas,NV
TD Ameritrade Holding,680,3253,Financials,Omaha,NE
TEGNA,681,3242,Media,McLean,VA
United Refining,850,2470,Energy,Warren,PA
Tops Holding,849,2472,Food and Drug Stores,Williamsville,NY
IAC/InterActiveCorp,682,3231,Technology,New York,NY
Affiliated Managers Group,848,2485,Financials,West Palm Beach,FL
Fossil Group,683,3229,Apparel,Richardson,TX
ITT,847,2486,Industrials,White Plains,NY
NBTY,684,3226,Health Care,Ronkonkoma,NY
Boston Properties,846,2491,Financials,Boston,MA
ScanSource,685,3219,Wholesalers,Greenville,SC
Edwards Lifesciences,845,2494,Health Care,Irvine,CA
TreeHouse Foods,686,3206,"Food, Beverages & Tobacco",Oak Brook,IL
Mutual of America Life Insurance,844,2495,Financials,New York,NY
Great Plains Energy,843,2502,Energy,Kansas City,MO
Aleris,687,3206,Materials,Cleveland,OH
Autodesk,842,2504,Technology,San Rafael,CA
Groupon,688,3187,Technology,Chicago,IL
EnerSys,841,2506,Industrials,Reading,PA
Aaron's,689,3180,Retailing,Atlanta,GA
J.Crew Group,840,2506,Retailing,New York,NY
Aretec Group,839,2509,Financials,New York,NY
Joy Global,690,3172,Industrials,Milwaukee,WI
National General Holdings,838,2511,Financials,New York,NY
Ryerson Holding,691,3167,Materials,Chicago,IL
Beacon Roofing Supply,837,2515,Wholesalers,Herndon,VA
Moog,836,2526,Aerospace & Defense,Elma,NY
Helmerich &amp; Payne,692,3165,Energy,Tulsa,OK
Nortek,835,2526,Industrials,Providence,RI
HealthSouth,693,3163,Health Care,Birmingham,AL
Teradata,834,2530,Technology,Dayton,OH
Vantiv,694,3160,Business Services,Symmes Township,OH
Vornado Realty Trust,833,2530,Financials,New York,NY
Skechers U.S.A.,695,3159,Apparel,Manhattan Beach,CA
Lincoln Electric Holdings,832,2536,Industrials,Cleveland,OH
American Water Works,696,3159,Energy,Voorhees,NJ
A.O. Smith,831,2537,Industrials,Milwaukee,WI
Benchmark Electronics,830,2541,Technology,Angleton,TX
Platform Specialty Products,829,2542,Chemicals,West Palm Beach,FL
HCP,828,2544,Financials,Irvine,CA
Mattress Firm Holding,827,2547,Retailing,Houston,TX
Arch Coal,826,2573,Energy,St. Louis,MO
PC Connection,825,2574,Retailing,Merrimack,NH
Caleres,824,2577,Retailing,St. Louis,MO
Hyster-Yale Materials Handling,823,2578,Industrials,Cleveland,OH
Meritage Homes,822,2580,Engineering & Construction,Scottsdale,AZ
AMC Networks,821,2581,Media,New York,NY
Apollo Education Group,820,2591,Business Services,Phoenix,AZ
ServiceMaster Global Holdings,819,2594,Business Services,Memphis,TN
Alere,818,2601,Health Care,Waltham,MA
Hawaiian Electric Industries,817,2603,Energy,Honolulu,HI
Insperity,816,2604,Business Services,Kingwood,TX
Alexion Pharmaceuticals,815,2604,Health Care,New Haven,CT
Greenbrier Cos.,814,2605,Transportation,Lake Oswego,OR
Valmont Industries,813,2619,Industrials,Omaha,NE
DSW,812,2620,Retailing,Columbus,OH
WABCO Holdings,811,2628,Motor Vehicles & Parts,Rochester Hills,MI
Crestwood Equity Partners,810,2633,Energy,Houston,TX
GNC Holdings,809,2639,Food and Drug Stores,Pittsburgh,PA
Kar Auction Services,808,2640,Wholesalers,Carmel,IN
Chico's FAS,807,2642,Retailing,Fort Myers,FL
Kennametal,806,2647,Industrials,Pittsburgh,PA
Plexus,805,2654,Technology,Neenah,WI
Pinnacle Foods,804,2656,"Food, Beverages & Tobacco",Parsippany,NJ
TriNet Group,803,2659,Business Services,San Leandro,CA
WGL Holdings,802,2660,Energy,Washington,DC
Equifax,801,2664,Business Services,Atlanta,GA
ArcBest,800,2667,Transportation,Fort Smith,AR
Dentsply Sirona,799,2674,Health Care,York,PA
Continental Resources,798,2680,Energy,Oklahoma City,OK
Panera Bread,797,2682,"Hotels, Restaurants & Leisure",St. Louis,MO
Heartland Payment Systems,796,2682,Business Services,Princeton,NJ
Hain Celestial Group,795,2689,"Food, Beverages & Tobacco",Lake Success,NY
Wolverine World Wide,794,2692,Apparel,Rockford,MI
Verso,793,2692,Materials,Memphis,TN
Broadridge Financial Solutions,792,2694,Business Services,Lake Success,NY
TrueBlue,791,2696,Business Services,Tacoma,WA
Hologic,790,2705,Health Care,Marlborough,MA
Acuity Brands,789,2707,Industrials,Atlanta,GA
TransDigm Group,788,2707,Aerospace & Defense,Cleveland,OH
Iasis Healthcare,697,3158,Health Care,Franklin,TN
Monster Beverage,787,2723,"Food, Beverages & Tobacco",Corona,CA
Huntington Bancshares,698,3153,Financials,Columbus,OH
Equinix,786,2726,Telecommunications,Redwood City,CA
Tempur Sealy International,699,3151,Household Products,Lexington,KY
B/E Aerospace,785,2730,Aerospace & Defense,Wellington,FL
EchoStar,700,3144,Technology,Englewood,CO
New Jersey Resources,784,2734,Energy,Wall,NJ
Paychex,783,2740,Business Services,Rochester,NY
CUNA Mutual Group,701,3135,Financials,Madison,WI
Crane,782,2741,Industrials,Stamford,CT
Brown-Forman,702,3134,"Food, Beverages & Tobacco",Louisville,KY
Southwestern Energy,703,3133,Energy,Spring,TX
Equity Residential,781,2746,Financials,Chicago,IL
Noble Energy,703,3133,Energy,Houston,TX
Applied Industrial Technologies,780,2752,Wholesalers,Cleveland,OH
Scientific Games,779,2759,"Hotels, Restaurants & Leisure",Las Vegas,NV
Regal Entertainment Group,705,3127,Media,Knoxville,TN
Diebold Nixdorf,778,2768,Technology,North Canton,OH
Consol Energy,706,3114,Energy,Canonsburg,PA
Global Payments,777,2774,Business Services,Atlanta,GA
Time,707,3103,Media,New York,NY
Varian Medical Systems,708,3099,Health Care,Palo Alto,CA
Total System Services,776,2780,Business Services,Columbus,GA
SkyWest,709,3096,Transportation,St. George,UT
Mednax,775,2780,Health Care,Sunrise,FL
BGC Partners,710,3095,Financials,New York,NY
Puget Energy,711,3093,Energy,Bellevue,WA
H&amp;R Block,712,3079,Financials,Kansas City,MO
Amerco,713,3075,Transportation,Reno,NV
Brink's,714,3066,Business Services,Richmond,VA
Oceaneering International,715,3063,Energy,Houston,TX
Steelcase,716,3060,Household Products,Grand Rapids,MI
W.R. Grace,717,3052,Chemicals,Columbia,MD
Metaldyne Performance Group,718,3047,Motor Vehicles & Parts,Southfield,MI
KB Home,719,3032,Engineering & Construction,Los Angeles,CA
International Flavors &amp; Fragrances,720,3023,Chemicals,New York,NY
Genesco,721,3022,Retailing,Nashville,TN
Scripps Networks Interactive,722,3018,Media,Knoxville,TN
American National Insurance,723,3018,Financials,Galveston,TX
Scotts Miracle-Gro,724,3017,Chemicals,Marysville,OH
Unisys,725,3015,Technology,Blue Bell,PA
Carter's,726,3014,Apparel,Atlanta,GA
NOW,727,3010,Wholesalers,Houston,TX
KapStone Paper &amp; Packaging,774,2789,Materials,Northbrook,IL
Mercury General,728,3009,Financials,Los Angeles,CA
Bon-Ton Stores,773,2790,Retailing,York,PA
Superior Energy Services,772,2793,Energy,Houston,TX
Iron Mountain,729,3008,Business Services,Boston,MA
Carlyle Group,730,3006,Financials,Washington,DC
PriceSmart,771,2803,Retailing,San Diego,CA
Brinker International,731,3002,"Hotels, Restaurants & Leisure",Dallas,TX
Sanderson Farms,770,2804,"Food, Beverages & Tobacco",Laurel,MS
Northern Tier Energy,732,3002,Energy,Tempe,AZ
KLA-Tencor,769,2814,Technology,Milpitas,CA
LinkedIn,733,2991,Technology,Mountain View,CA
Legg Mason,768,2819,Financials,Baltimore,MD
Service Corp. International,734,2986,Business Services,Houston,TX
DST Systems,767,2825,Business Services,Kansas City,MO
Envision Healthcare,766,2833,Health Care,Nashville,TN
Stericycle,735,2986,Business Services,Lake Forest,IL
Comerica,765,2834,Financials,Dallas,TX
Sabre,736,2986,Technology,Southlake,TX
Penn National Gaming,764,2838,"Hotels, Restaurants & Leisure",Wyomissing,PA
Graham Holdings,737,2984,Business Services,Arlington,VA
Taylor Morrison Home,738,2977,Engineering & Construction,Scottsdale,AZ
Cracker Barrel Old Country Store,763,2842,"Hotels, Restaurants & Leisure",Lebanon,TN
Cooper Tire &amp; Rubber,739,2973,Motor Vehicles & Parts,Findlay,OH
Cinemark Holdings,762,2853,Media,Plano,TX
Old Dominion Freight Line,740,2972,Transportation,Thomasville,NC
Olin,761,2854,Chemicals,Clayton,MO
Warner Music Group,741,2966,Media,New York,NY
Keysight Technologies,760,2856,Technology,Santa Rosa,CA
Green Plains,742,2966,Energy,Omaha,NE
Alpha Natural Resources,743,2965,Energy,Bristol,VA
Univision Communications,759,2858,Media,New York,NY
Convergys,744,2951,Business Services,Cincinnati,OH
Cabot,758,2871,Chemicals,Boston,MA
TECO Energy,745,2944,Energy,Tampa,FL
Timken,757,2872,Industrials,North Canton,OH
IMS Health Holdings,746,2921,Health Care,Danbury,CT
MSC Industrial Direct,747,2910,Wholesalers,Melville,NY
Weis Markets,756,2877,Food and Drug Stores,Sunbury,PA
Sentry Insurance Group,755,2883,Financials,Stevens Point,WI
Linn Energy,754,2883,Energy,Houston,TX
Amkor Technology,753,2885,Technology,Tempe,AZ
Gannett,752,2885,Media,McLean,VA
Universal Forest Products,751,2887,Materials,Grand Rapids,MI
StanCorp Financial Group,750,2902,Financials,Portland,OR
EMC,113,24704,Technology,Hopkinton,MA
DuPont,101,27940,Chemicals,Wilmington,DE
Walmart,1,482130,Retailing,Bentonville,AR
