RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,037,180753.0,180910.0,181798.0,183419.0,185383.0,187127.0,188960.0,191079.0,193105.0,194787.0,196389.0,197993.0,199168.0,200271.0,201709.0,203862.0,206003.0,208125.0,210287.0,212714.0,214876.0,217123.0,219074.0,221184.0,222794.0,224667.0,226965.0,229945.0,233175.0,236310.0,240400.0,244773.0,249519.0,253748.0,257929.0,261911.0,264991.0,267728.0,270977.0,274380.0,278797.0,282188.0,287318.0,292637.0,298631.0,303060.0,307335.0,311909.0,317369.0,322859.0,328553.0,335775.0,344843.0,353677.0,361580.0,368763.0,377414.0,385566.0,390997.0,395446.0,398790.0,404730.0,410221.0,416252.0,420910.0,426611.0,433056.0,440267.0,447445.0,455656.0,461167.0,465843.0,469835.0,473435.0,477390.0,479880.0,483997.0,486973.0,488704.0,489561.0,487519.0,486708.0,486250.0,487656.0,487920.0,487459.0,486007.0,485447.0,483186.0,480902.0,476738.0,472774.0,468444.0,463347.0,458982.0,454507.0,451868.0,447643.0,440521.0,430326.0,419236.0,409782.0,400425.0,392343.0,386722.0,382290.0,377418.0,369513.0,364197.0,361070.0,359635.0,356852.0,354104.0,350109.0,347309.0,345684.0,344868.0,344178.0,344833.0,348397.0,350208.0,349740.0,350514.0,352097.0,355333.0,353343.0,350725.0,345440.0,340776.0,336275.0,332364.0,331070.0,330114.0,330449.0,328788.0,327414.0,322728.0,321347.0,319324.0,316916.0,312507.0,308240.0,307037.0,306112.0,305427.0,304850.0,304229.0,304192.0,304303.0,305123.0,306160.0,307010.0,307838.0,310232.0,312731.0,317642.0,321579.0,328301.0,334892.0,343054.0,349582.0,356527.0,363311.0,371178.0,377640.0,382420.0,386926.0,390473.0,395552.0,397756.0,399948.0,399677.0,400775.0,401207.0,401913.0,400555.0,399792.0,400397.0,402733.0,405549.0,409164.0,412885.0,415932.0,416169.0,417848.0,419284.0,419620.0,419867.0,420805.0,424127.0,427047.0,431270.0,433804.0,436474.0,437359.0,440740.0,443061.0,445948.0,445377.0,446277.0,448496.0,452976.0,455596.0,457304.0,460699.0,463728.0,466296.0,467451.0,470190.0,473236.0,474935.0,476870.0,479222.0,483386.0,488888.0,493201.0,497437.0,501831.0,506407.0,510096.0,511964.0,514204.0,515252.0,516478.0,517809.0,520634.0,522562.0,522331.0,521976.0,520320.0,518751.0,518169.0,518652.0,519949.0,518186.0,517703.0,518519.0,521956.0,523878.0,526054.0,527905.0,532412.0,537025.0,540925.0,538933.0,536416.0,537483.0,543203.0,550097.0,555692.0,559528.0,561712.0,562498.0,566088.0,569413.0,575737.0,584656.0,597379.0,611681.0,619790.0,624966.0,626039.0,629198.0,632961.0,636534.0,642456.0,653532.0,666824.0,678410.0,679844.0,679930.0,670672.0
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,031,164278.0,164667.0,165473.0,166891.0,168529.0,170030.0,171703.0,173520.0,175416.0,177417.0,179597.0,181624.0,183457.0,184796.0,186606.0,188169.0,189963.0,191439.0,193064.0,195044.0,197081.0,199235.0,201093.0,202619.0,204192.0,205690.0,207651.0,208931.0,210203.0,210906.0,212165.0,213572.0,215314.0,216744.0,217830.0,219033.0,220378.0,221865.0,223008.0,224177.0,224655.0,225133.0,225396.0,226217.0,227138.0,228299.0,229414.0,230617.0,232085.0,233283.0,234415.0,235711.0,237234.0,238824.0,240038.0,241336.0,242427.0,243771.0,245355.0,247083.0,248626.0,249977.0,251330.0,252957.0,254785.0,256490.0,257921.0,259239.0,261105.0,262806.0,264674.0,266411.0,268244.0,269901.0,271467.0,272720.0,273662.0,273856.0,274040.0,273931.0,273685.0,273160.0,272926.0,273129.0,273933.0,274826.0,275363.0,275220.0,274691.0,274107.0,273473.0,273043.0,272156.0,271568.0,270930.0,269984.0,269645.0,266483.0,,,265072.0,260946.0,261604.0,258546.0,257732.0,254065.0,251911.0,247797.0,243587.0,240729.0,237623.0,237593.0,235822.0,236012.0,235327.0,235303.0,232751.0,230466.0,227323.0,226985.0,225766.0,226439.0,224704.0,225819.0,224179.0,224765.0,220450.0,218305.0,214414.0,212030.0,208468.0,204937.0,202125.0,199432.0,198330.0,196786.0,196306.0,194466.0,193451.0,191480.0,189625.0,186418.0,184481.0,181520.0,179857.0,176448.0,176241.0,175831.0,176369.0,175582.0,174030.0,173034.0,172184.0,172875.0,173275.0,173551.0,174732.0,176377.0,177952.0,179633.0,181496.0,184480.0,186934.0,189496.0,190961.0,194076.0,195387.0,197601.0,198290.0,200517.0,201863.0,202511.0,203416.0,204556.0,205117.0,204867.0,205282.0,205901.0,206427.0,207119.0,207740.0,208890.0,210049.0,211951.0,213306.0,213568.0,213690.0,213691.0,213666.0,213296.0,213216.0,214235.0,215800.0,218741.0,220804.0,222045.0,221988.0,221802.0,222279.0,222653.0,223084.0,223591.0,225073.0,226431.0,228228.0,229656.0,231873.0,233152.0,233755.0,233471.0,233452.0,233649.0,234538.0,234504.0,234835.0,235669.0,238100.0,240243.0,240857.0,240548.0,240239.0,240096.0,239963.0,239618.0,239918.0,240161.0,241115.0,241911.0,241786.0,241664.0,241348.0,241803.0,241643.0,241518.0,241564.0,241458.0,241303.0,240929.0,240857.0,240759.0,240930.0,241485.0,241878.0,242000.0,241621.0,241560.0,242657.0,243837.0,246334.0,248326.0,250765.0,252281.0,252824.0,253300.0,253293.0,254164.0,254807.0,256379.0,258430.0,260450.0,261686.0,262997.0,264585.0,266005.0,267153.0,267796.0,268963.0,269944.0,271842.0,273533.0,274791.0,275176.0
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,91427.0,91606.0,91943.0,91788.0,91647.0,91296.0,92029.0,91904.0,91839.0,91062.0,91820.0,91815.0,91766.0,91300.0,90967.0,91011.0,90650.0,90940.0,90895.0,90783.0,90482.0,90585.0,90177.0,90278.0,89943.0,90228.0,90063.0,90722.0,91394.0,91955.0,92524.0,92894.0,92985.0,92440.0,92652.0,92820.0,93517.0,93241.0,93668.0,93177.0,92950.0,92721.0,92249.0,92772.0,92389.0,92182.0,91240.0,91495.0,91931.0,92420.0,93858.0,94695.0,96139.0,95591.0,95874.0,95528.0,95727.0,96157.0,95905.0,96034.0,96200.0,96779.0,97048.0,97247.0,97446.0,97023.0,96793.0,96677.0,97126.0,96901.0,97050.0,97475.0,98236.0,98084.0,97615.0,97403.0,98135.0,98257.0,98537.0,97947.0,98647.0,98544.0,99244.0,98810.0,98979.0,98021.0,97775.0,98072.0,98540.0,98403.0,97643.0,97236.0,97644.0,97736.0,98073.0,97442.0,96619.0,95746.0,95225.0,95001.0,94761.0,94745.0,94557.0,94267.0,93786.0,93439.0,92634.0,91920.0,91132.0,91187.0,91012.0,91153.0,91156.0,91469.0,91619.0,91480.0,91289.0,91053.0,91120.0,91138.0,90827.0,90625.0,90333.0,90307.0,90107.0,89762.0,89059.0,88033.0,87252.0,86737.0,86257.0,85762.0,85080.0,84688.0,83975.0,83769.0,83610.0,83819.0,83966.0,84246.0,84345.0,84369.0,83802.0,83511.0,83224.0,83476.0,83578.0,83687.0,83514.0,83687.0,84027.0,84555.0,84675.0,84870.0,85027.0,85387.0,85914.0,86641.0,87604.0,88578.0,89546.0,90533.0,91357.0,92309.0,92994.0,93883.0,94498.0,95278.0,96065.0,97136.0,97859.0,98469.0,98940.0,99892.0,100892.0,102284.0,103339.0,104405.0,105238.0,106439.0,107832.0,109009.0,110246.0,111014.0,111923.0,112662.0,113187.0,113587.0,113722.0,114311.0,114569.0,115075.0,115907.0,116927.0,117623.0,117755.0,117989.0,118379.0,118942.0,118864.0,118672.0,118387.0,119141.0,120026.0,120630.0,120896.0,121137.0,121506.0,121733.0,121981.0,122036.0,122143.0,122154.0,122455.0,122834.0,123385.0,123931.0,124322.0,124677.0,125224.0,125848.0,126322.0,126667.0,127114.0,127768.0,128393.0,128890.0,129300.0,129894.0,130465.0,130569.0,130339.0,130048.0,130111.0,130169.0,130411.0,130514.0,131091.0,131305.0,131533.0,131290.0,131424.0,131848.0,132358.0,132685.0,132623.0,132498.0,132688.0,133970.0,135415.0,137159.0,138380.0,139554.0,140647.0,141112.0,141910.0,142863.0,145076.0,147318.0,149740.0,151512.0,152895.0,153574.0,154410.0,155549.0,156780.0,158612.0,160515.0,162703.0,164378.0,165579.0,166238.0
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,013,98100.0,98268.0,98557.0,99098.0,99688.0,100101.0,100526.0,100965.0,101502.0,101978.0,102338.0,102680.0,103062.0,103503.0,103955.0,104304.0,104627.0,104902.0,105182.0,105452.0,105766.0,106146.0,106574.0,106903.0,107207.0,107449.0,107803.0,108160.0,108492.0,108875.0,109319.0,109936.0,110455.0,110938.0,111321.0,111770.0,112209.0,112674.0,113063.0,113499.0,113979.0,114429.0,114877.0,115320.0,115872.0,116404.0,116814.0,117201.0,117546.0,118178.0,118969.0,119919.0,121029.0,122178.0,,125756.0,127445.0,129198.0,130842.0,133156.0,135643.0,139017.0,142265.0,145971.0,150012.0,155602.0,161793.0,167647.0,173844.0,179061.0,184650.0,187626.0,188992.0,191934.0,195575.0,199781.0,201446.0,202420.0,202190.0,201127.0,199610.0,199308.0,198091.0,196951.0,195514.0,194986.0,194903.0,195258.0,195635.0,195281.0,194321.0,192858.0,191241.0,189593.0,186938.0,184183.0,181333.0,177734.0,174123.0,169440.0,166592.0,163780.0,160754.0,156471.0,152332.0,149529.0,144980.0,140471.0,136366.0,134961.0,133250.0,131080.0,128084.0,125631.0,123358.0,121279.0,119165.0,116125.0,114883.0,113852.0,113435.0,111672.0,109861.0,108838.0,107529.0,106209.0,103290.0,101043.0,98325.0,96939.0,95305.0,93801.0,91913.0,90396.0,89501.0,88205.0,86836.0,85275.0,84511.0,84067.0,83857.0,83854.0,83760.0,84478.0,84790.0,85508.0,85664.0,87263.0,89659.0,92354.0,94679.0,96871.0,99473.0,101972.0,104483.0,106060.0,107968.0,109236.0,111065.0,112158.0,113535.0,115419.0,117956.0,119965.0,121579.0,122603.0,122805.0,123724.0,125057.0,127047.0,127442.0,127039.0,126742.0,126773.0,126735.0,126830.0,126668.0,126928.0,127697.0,128714.0,129322.0,129783.0,130992.0,132101.0,133136.0,133533.0,134655.0,135642.0,136839.0,137311.0,137675.0,138029.0,139310.0,140326.0,141182.0,141815.0,142585.0,143367.0,143755.0,144556.0,145653.0,147227.0,148564.0,149285.0,149728.0,150641.0,152013.0,153268.0,154360.0,155398.0,156914.0,157951.0,159412.0,160607.0,161742.0,162414.0,163540.0,165202.0,166835.0,168234.0,169517.0,170677.0,171967.0,173318.0,174970.0,176069.0,177004.0,177935.0,179152.0,180358.0,181586.0,182429.0,183191.0,183926.0,184808.0,186274.0,187498.0,188848.0,190097.0,191655.0,193213.0,194776.0,197029.0,199999.0,201856.0,202959.0,204224.0,207311.0,211004.0,214591.0,218044.0,221965.0,226697.0,230904.0,236547.0,241311.0,249628.0,257635.0,266672.0,273416.0,278990.0,284040.0,288566.0,293261.0,298185.0,305131.0,312232.0,320880.0,327808.0,333110.0,332416.0,329154.0
2841,4,San Diego County,county,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",06,073,163974.0,164916.0,165894.0,168142.0,170368.0,173297.0,176355.0,179650.0,182605.0,185204.0,187885.0,190209.0,192256.0,194797.0,198172.0,202356.0,205957.0,208763.0,210926.0,213150.0,215600.0,218171.0,220619.0,222504.0,224421.0,226324.0,228696.0,231390.0,234654.0,238158.0,242395.0,246959.0,251680.0,256456.0,260652.0,265472.0,269488.0,273587.0,277827.0,282277.0,287070.0,290803.0,295417.0,299298.0,304295.0,308499.0,312852.0,314610.0,318513.0,324197.0,331438.0,337565.0,343821.0,355005.0,365276.0,375079.0,382061.0,389549.0,395278.0,400185.0,402950.0,405696.0,410562.0,416683.0,422624.0,424393.0,424675.0,425014.0,425290.0,425433.0,425107.0,424747.0,425652.0,424807.0,424675.0,423620.0,424389.0,423146.0,420292.0,416248.0,412849.0,410266.0,408887.0,406810.0,405271.0,403071.0,398581.0,394236.0,389486.0,386591.0,382588.0,380107.0,376424.0,373149.0,368728.0,365858.0,361359.0,355974.0,349649.0,345315.0,339413.0,333685.0,326489.0,320112.0,311768.0,304803.0,298268.0,294308.0,290682.0,288790.0,287958.0,284178.0,281751.0,275987.0,274163.0,270692.0,271085.0,270888.0,273182.0,275051.0,277224.0,278227.0,279480.0,281602.0,281270.0,280514.0,278118.0,276228.0,273350.0,269918.0,267104.0,266067.0,264921.0,263912.0,261537.0,260221.0,258651.0,257822.0,256091.0,252906.0,249803.0,247472.0,246596.0,245419.0,245579.0,245691.0,246004.0,245123.0,245272.0,246560.0,248223.0,249718.0,251415.0,253634.0,256352.0,261099.0,265529.0,270091.0,274587.0,280100.0,285763.0,292716.0,299752.0,307088.0,311546.0,314913.0,317783.0,320750.0,325525.0,331242.0,332481.0,331920.0,329773.0,330054.0,330563.0,328970.0,329445.0,330306.0,333716.0,335185.0,335325.0,335530.0,338692.0,341229.0,343926.0,344180.0,343918.0,344563.0,346402.0,349511.0,352215.0,355815.0,361583.0,363782.0,363160.0,362745.0,363962.0,366677.0,366345.0,368801.0,371588.0,376329.0,378994.0,381375.0,381802.0,384443.0,387707.0,391902.0,395983.0,399221.0,401195.0,402590.0,404931.0,408955.0,411646.0,414583.0,419882.0,425515.0,429398.0,429497.0,429486.0,430767.0,433206.0,436043.0,437168.0,438404.0,439138.0,439114.0,436478.0,434709.0,434299.0,436354.0,437085.0,438167.0,439402.0,440416.0,440224.0,440288.0,441608.0,443497.0,445550.0,447639.0,451131.0,453447.0,455039.0,454505.0,456020.0,459332.0,465044.0,471129.0,477266.0,482699.0,487688.0,492793.0,498914.0,507633.0,521057.0,537260.0,552913.0,562589.0,568848.0,572490.0,578489.0,587325.0,602578.0,617270.0,634204.0,649123.0,660791.0,662652.0,656273.0,649724.0
1286,5,Orange County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,059,205104.0,207022.0,208316.0,211042.0,213451.0,216068.0,218747.0,221355.0,223985.0,226895.0,229373.0,232240.0,234475.0,237342.0,239777.0,242983.0,246101.0,248785.0,251430.0,253888.0,257071.0,259925.0,262326.0,264659.0,266799.0,269317.0,271893.0,275119.0,278999.0,283429.0,288627.0,293891.0,298536.0,302734.0,306740.0,311088.0,315072.0,319163.0,323096.0,328109.0,333942.0,338899.0,343897.0,349243.0,356040.0,362955.0,369664.0,375060.0,381769.0,390328.0,401909.0,413047.0,426127.0,439403.0,450908.0,458730.0,462498.0,466866.0,469098.0,474433.0,480282.0,485545.0,492586.0,498457.0,506046.0,509627.0,515169.0,521058.0,527913.0,532899.0,535577.0,540794.0,544590.0,549447.0,551822.0,555614.0,557951.0,559742.0,557499.0,557948.0,556682.0,558008.0,555405.0,552234.0,552357.0,552788.0,553285.0,548945.0,544359.0,540770.0,534421.0,526731.0,516165.0,508883.0,505232.0,497980.0,488521.0,472902.0,462900.0,450487.0,441042.0,432874.0,430909.0,429174.0,428053.0,422278.0,414262.0,404328.0,396341.0,393963.0,390129.0,386841.0,382185.0,378582.0,374306.0,372149.0,372592.0,374392.0,375334.0,376905.0,373588.0,370341.0,364499.0,366128.0,365928.0,365276.0,360791.0,357586.0,354028.0,350705.0,345633.0,341823.0,340013.0,339830.0,338417.0,335039.0,330005.0,327174.0,325730.0,323695.0,319898.0,316807.0,316309.0,316190.0,314567.0,312252.0,311261.0,310907.0,311692.0,311993.0,314231.0,315936.0,318837.0,321817.0,326614.0,331306.0,339363.0,348695.0,359138.0,368395.0,377460.0,386550.0,391443.0,394340.0,397533.0,402322.0,409633.0,416587.0,421635.0,424523.0,423295.0,422771.0,420610.0,419470.0,418843.0,415363.0,414019.0,412349.0,415330.0,418341.0,421858.0,425467.0,428312.0,430736.0,431540.0,432099.0,433630.0,434630.0,436269.0,437999.0,440146.0,444914.0,448250.0,451787.0,453360.0,453330.0,455083.0,454911.0,457268.0,457810.0,457521.0,457580.0,460877.0,463943.0,468528.0,469924.0,473178.0,474490.0,476905.0,480042.0,481587.0,482398.0,483948.0,487279.0,491727.0,495836.0,498921.0,501254.0,503682.0,506891.0,509743.0,512310.0,512624.0,513665.0,513551.0,515857.0,516380.0,515770.0,513750.0,511657.0,510553.0,509788.0,509920.0,508563.0,508325.0,509355.0,512899.0,514988.0,514545.0,513252.0,514374.0,517157.0,521165.0,523442.0,521921.0,519181.0,518764.0,525339.0,531553.0,537823.0,541091.0,545620.0,549591.0,554246.0,559329.0,566445.0,578387.0,593711.0,608933.0,620602.0,628370.0,635285.0,643830.0,655772.0,671642.0,685877.0,702241.0,717867.0,732093.0,733906.0,729499.0,721221.0
2964,6,Miami-Dade County,county,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",12,086,112142.0,112705.0,113058.0,113797.0,114333.0,114942.0,115554.0,116074.0,116568.0,116976.0,117535.0,118213.0,119007.0,119790.0,120480.0,121263.0,122163.0,123262.0,124537.0,125992.0,127510.0,128878.0,130170.0,131490.0,132916.0,134389.0,135823.0,137335.0,138832.0,140493.0,142370.0,144408.0,146197.0,147813.0,149253.0,151473.0,153936.0,156589.0,158953.0,161442.0,163672.0,165643.0,167208.0,169037.0,171122.0,173169.0,175106.0,176500.0,178369.0,180226.0,182761.0,184916.0,187630.0,190362.0,193554.0,196862.0,200186.0,203629.0,207038.0,210969.0,214705.0,218394.0,221739.0,225075.0,229698.0,235234.0,241162.0,246754.0,252799.0,258141.0,262363.0,265865.0,270124.0,273959.0,279008.0,284316.0,289828.0,293338.0,296288.0,298369.0,299801.0,300288.0,301358.0,302519.0,302594.0,302826.0,301553.0,301290.0,299890.0,298813.0,297293.0,295553.0,292378.0,289870.0,286205.0,284339.0,278061.0,271725.0,264010.0,258280.0,253167.0,248014.0,242736.0,235901.0,228522.0,221421.0,215417.0,209224.0,203169.0,197472.0,192567.0,188018.0,183436.0,179744.0,175132.0,171298.0,167703.0,165458.0,162714.0,159646.0,157383.0,156138.0,155358.0,154478.0,153366.0,151578.0,149887.0,148160.0,146949.0,145059.0,143751.0,143318.0,142641.0,141578.0,140392.0,140097.0,139776.0,139120.0,138589.0,138547.0,138789.0,139442.0,140225.0,140753.0,141676.0,142072.0,142783.0,143413.0,144600.0,146353.0,148039.0,150114.0,152493.0,154871.0,157048.0,158636.0,160517.0,163270.0,166563.0,170257.0,173158.0,175509.0,178327.0,180972.0,183697.0,186053.0,189710.0,193266.0,196325.0,197766.0,198835.0,199622.0,200740.0,202014.0,203495.0,205002.0,206738.0,208916.0,210156.0,211498.0,211976.0,212959.0,213308.0,213856.0,214482.0,215237.0,215704.0,216072.0,216740.0,217054.0,218344.0,219655.0,221655.0,223092.0,223980.0,224725.0,224969.0,226021.0,227156.0,228278.0,228937.0,229262.0,229882.0,230779.0,231851.0,232418.0,232265.0,231970.0,232086.0,232212.0,232360.0,232720.0,232858.0,233313.0,233029.0,233406.0,233375.0,234367.0,235144.0,235907.0,236150.0,236283.0,236544.0,236379.0,236493.0,236422.0,237830.0,238224.0,238863.0,238417.0,238817.0,239053.0,238845.0,239033.0,239116.0,238915.0,238383.0,238243.0,238119.0,237845.0,237394.0,238728.0,239904.0,240804.0,241133.0,241105.0,241499.0,241980.0,243201.0,244313.0,245006.0,246227.0,248236.0,250181.0,252718.0,254028.0,257028.0,259911.0,263738.0,267533.0,272422.0,277516.0,282394.0,287618.0,293364.0,298483.0,304173.0,309836.0,318500.0,328193.0,338431.0,345784.0
978,7,Dallas County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,113,98626.0,98749.0,98640.0,98589.0,98811.0,98829.0,99139.0,99341.0,99493.0,99529.0,99187.0,99805.0,100252.0,99680.0,99195.0,99151.0,100001.0,99670.0,99331.0,99035.0,99458.0,99841.0,100388.0,100376.0,99821.0,99798.0,99530.0,99418.0,98803.0,99196.0,99311.0,99555.0,99781.0,100374.0,100877.0,100847.0,100753.0,100985.0,101788.0,101912.0,101500.0,101019.0,100593.0,100568.0,100605.0,101238.0,102178.0,102148.0,103661.0,104940.0,107552.0,108642.0,109331.0,109275.0,108724.0,108879.0,108882.0,108890.0,108591.0,108362.0,109484.0,109368.0,109800.0,108965.0,109657.0,109569.0,109853.0,109588.0,110000.0,109597.0,109356.0,108743.0,108800.0,109440.0,109659.0,110206.0,110443.0,110735.0,110409.0,109988.0,110406.0,111124.0,111047.0,110987.0,110409.0,110037.0,109286.0,109923.0,111222.0,111909.0,112485.0,112384.0,112781.0,112223.0,112782.0,112918.0,113094.0,112007.0,111352.0,110882.0,110689.0,110583.0,110872.0,110755.0,110075.0,108601.0,106273.0,105033.0,103556.0,104030.0,103795.0,104684.0,105183.0,105709.0,105831.0,105229.0,104919.0,104484.0,104843.0,105023.0,104699.0,104232.0,103325.0,103082.0,102415.0,102189.0,101440.0,100820.0,99737.0,99061.0,98281.0,97998.0,97374.0,96811.0,95834.0,95102.0,94107.0,93479.0,93040.0,93064.0,93100.0,93030.0,92836.0,92511.0,91977.0,92063.0,92061.0,92236.0,92104.0,92513.0,93415.0,93945.0,94148.0,94194.0,94750.0,95522.0,96108.0,96595.0,96906.0,97782.0,98557.0,99729.0,100771.0,101834.0,102691.0,103637.0,104652.0,105585.0,105791.0,106195.0,106620.0,107308.0,107682.0,108374.0,107974.0,107895.0,107686.0,108603.0,109752.0,110891.0,111827.0,112546.0,113445.0,114852.0,116494.0,117934.0,119436.0,119843.0,120388.0,121301.0,123103.0,125001.0,125798.0,126369.0,126752.0,127853.0,129428.0,130999.0,132964.0,133653.0,134729.0,135693.0,137922.0,139913.0,141693.0,143167.0,144719.0,146443.0,148382.0,150134.0,151825.0,151938.0,152140.0,152471.0,154340.0,156588.0,159217.0,161771.0,163627.0,164152.0,164514.0,164896.0,165746.0,167356.0,167578.0,167773.0,167269.0,168143.0,170016.0,171647.0,172926.0,172994.0,172653.0,172865.0,173650.0,175653.0,178629.0,179273.0,179425.0,177628.0,178630.0,179098.0,180174.0,180058.0,179432.0,178698.0,178262.0,179489.0,181106.0,183143.0,184043.0,185210.0,186421.0,188169.0,189332.0,190626.0,192125.0,194662.0,197454.0,202092.0,206649.0,210379.0,212321.0,214040.0,216443.0,220096.0,223814.0,229623.0,234326.0,239028.0,240495.0,241405.0
